IL	20204	10021210	604	102	B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28545	1982163	53746	4292899	33534	2526806	0	0	0	0	0	0	0	0	0	0	0	0	5833	229237	5637	261856	6096	244059	0	0	0	0	0	0	0	0	0	0	0	0	101414	0	111447	12133	0	DEFERRED	0	0	0	0	0	0	616	0	20	616	76653	0	1901	34	0	0	0	0	12133	12133	0	0						
AV	20204	10021210	604	0	0	0	0	0	0	0	0	0	0	0	0	19433	199640193	19093	204572482	18759	339791190	15740	12170073	16048	12197473	16238	12855325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	80860.258208	421	89218.783528	331	75233.013912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28533	5767999.465168	24468	5235296.4782992	30812	7069934.937608																		
EV	20204	10021210	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5692517	1630827391	5482557	1487012560	6693136	1246902992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98813	18491886.612124	92941	17045505.497488	114375	23148374.45742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192	6930825.3810898	8490	7120347.2255232	10753	8684781.7441884																		
CH	20204	10021210	604	2	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254321																																																																																	
CH	20204	10021210	604	3	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15877																																																																																	
CH	20204	10021210	604	9	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23770																																																																																	
CH	20204	10021210	604	23	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2957																																																																																	
CH	20204	10021210	604	32	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43164																																																																																	
CH	20204	10021210	604	34	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117171																																																																																	
CH	20204	10021210	604	1005	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34																																																																																	
CH	20204	10021210	604	35	C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16265																																																																																	
CH	20204	10021210	604	9	D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152519																																																																																	
CH	20204	10021210	604	1000	D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5876773																																																																																	
CH	20204	10021210	604	102	B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26240																																																																																	
